ncm,nves,nves_nm,pais_origem,fob_kg_minimo_dolar_truncado,fob_kg_maximo_dolar_truncado,fob_kg_media_dolar_truncado,fob_kg_mediana_dolar_truncado,fob_kg_desvio_padrao_dolar_truncado,fob_kg_quartil1_truncado,fob_kg_quartil3_truncado,fob_ume_minimo_dolar_truncado,fob_ume_maximo_dolar_truncado,fob_ume_media_dolar_truncado,fob_ume_mediana_dolar_truncado,fob_ume_desvio_padrao_dolar_truncado,fob_ume_quartil1_truncado,fob_ume_quartil3_truncado,vmle_soma_dolar_truncado,peso_liq_soma_truncado,qtd_ume_soma_truncado,frete_minimo_dolar_truncado,frete_media_dolar_truncado,frete_mediana_dolar_truncado,frete_maximo_dolar_truncado,frete_desvio_padrao_dolar_truncado,seguro_minimo_dolar_truncado,seguro_media_dolar_truncado,seguro_mediana_dolar_truncado,seguro_maximo_dolar_truncado,seguro_desvio_padrao_dolar_truncado,ume,ncm_str
73261900,S/NVE,S/NVE,"POLONIA, REPUBLICA DA",10.8,3900.0,378.0,27.9,1160.0,19.3,32.4,10.8,3900.0,378.0,27.9,1160.0,19.3,32.4,11200.0,561.0,561.0,0.16,113.0,1.68,694.0,234.0,0.0,0.339,0.19,0.97,0.379,Quilograma,73261900
73261900,S/NVE,S/NVE,REINO UNIDO,4.27,525000.0,6820.0,45.0,58300.0,30.1,454.0,4.27,525000.0,6820.0,45.0,58300.0,30.1,454.0,16800.0,175.0,175.0,0.0,10.7,0.64,663.0,73.8,0.0,0.0501,0.01,1.29,0.185,Quilograma,73261900
73261900,S/NVE,S/NVE,SUECIA,2.7,12200.0,334.0,30.9,1630.0,5.78,102.0,2.7,12200.0,334.0,30.9,1630.0,5.78,102.0,217000.0,5430.0,5430.0,0.0,75.8,0.39,5550.0,600.0,0.0,0.925,0.02,68.1,7.33,Quilograma,73261900
73261900,S/NVE,S/NVE,SUICA,25.4,45100.0,7830.0,344.0,18200.0,116.0,936.0,25.4,45100.0,7830.0,344.0,18200.0,116.0,936.0,931.0,3.5,3.5,0.04,3.47,2.59,8.45,3.44,0.0,0.0533,0.005,0.19,0.0818,Quilograma,73261900
73261900,S/NVE,S/NVE,TAILANDIA,10.5,375.0,38.8,25.8,41.3,21.5,41.0,10.5,375.0,38.8,25.8,41.3,21.5,41.0,59300.0,1870.0,1870.0,0.02,6.86,0.97,165.0,16.1,0.0,0.0747,0.01,3.81,0.297,Quilograma,73261900
73261900,S/NVE,S/NVE,"TCHECA, REPUBLICA",2.72,902.0,99.9,15.9,220.0,10.3,39.9,2.72,902.0,99.9,15.9,220.0,10.3,39.9,16500.0,1490.0,1490.0,0.0,86.4,1.47,1010.0,249.0,0.0,3.0,0.02,46.4,10.2,Quilograma,73261900
73261900,S/NVE,S/NVE,TURQUIA,2.03,287.0,49.1,15.4,77.8,6.28,56.9,2.03,287.0,49.1,15.4,77.8,6.28,56.9,101000.0,31500.0,31500.0,0.0,34.2,2.21,350.0,79.6,0.0,1.44,0.04,25.0,5.17,Quilograma,73261900
73261900,S/NVE,S/NVE,VIETNA,1.47,84.0,14.1,11.4,12.9,11.0,15.1,1.47,84.0,14.1,11.4,12.9,11.0,15.1,29000.0,3400.0,3400.0,0.27,89.4,12.1,1890.0,296.0,0.0,0.57,0.04,16.6,2.46,Quilograma,73261900
73262000,S/NVE,S/NVE,ALEMANHA,4.63,800.0,215.0,52.0,297.0,26.5,298.0,4.63,800.0,215.0,52.0,297.0,26.5,298.0,782.0,7.92,7.92,0.24,18.7,1.89,106.0,39.2,0.0,0.0142,0.01,0.04,0.0161,Quilograma,73262000
73262000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.343,5460.0,702.0,2.79,1510.0,1.52,97.7,0.343,5460.0,702.0,2.79,1510.0,1.52,97.7,478000.0,236000.0,236000.0,0.02,815.0,42.3,42600.0,4380.0,0.0,3.0,0.0,35.6,8.26,Quilograma,73262000
73262000,S/NVE,S/NVE,ESTADOS UNIDOS,5.12,3970.0,235.0,20.1,752.0,8.11,108.0,5.12,3970.0,235.0,20.1,752.0,8.11,108.0,23700.0,2210.0,2210.0,0.01,26.2,3.93,222.0,49.6,0.0,0.246,0.005,2.03,0.49,Quilograma,73262000
73262000,S/NVE,S/NVE,ITALIA,7.8,11900.0,3860.0,2850.0,3430.0,2710.0,3980.0,7.8,11900.0,3860.0,2850.0,3430.0,2710.0,3980.0,18300.0,232.0,232.0,0.19,3.63,1.32,76.0,11.6,0.0,0.6,0.0,23.7,3.7,Quilograma,73262000
73262000,S/NVE,S/NVE,JAPAO,21.3,556.0,211.0,202.0,133.0,184.0,202.0,21.3,556.0,211.0,202.0,133.0,184.0,202.0,8460.0,380.0,380.0,0.08,107.0,0.255,1070.0,338.0,0.0,1.23,0.005,12.2,3.87,Quilograma,73262000
73269090,",",", ",ALEMANHA,1.76,11900.0,420.0,83.4,1590.0,24.8,314.0,1.76,11900.0,420.0,83.4,1590.0,24.8,314.0,234000.0,18600.0,18600.0,0.0,90.4,1.28,1790.0,281.0,0.0,1.87,0.03,47.8,7.95,Quilograma,73269090
73269090,",",", ","CHINA, REPUBLICA POPULAR",0.0875,551000.0,3630.0,14.2,44100.0,3.91,50.7,0.0875,551000.0,3630.0,14.2,44100.0,3.91,50.7,301000.0,88400.0,88400.0,0.0,169.0,4.76,3920.0,571.0,0.0,1.91,0.03,113.0,10.0,Quilograma,73269090
73269090,",",", ",ESPANHA,1.67,553.0,75.8,21.3,152.0,11.6,41.8,1.67,553.0,75.8,21.3,152.0,11.6,41.8,45100.0,3730.0,3730.0,1.56,251.0,118.0,1390.0,402.0,0.0,0.42,0.0,4.58,1.13,Quilograma,73269090
73269090,",",", ",ESTADOS UNIDOS,0.712,100000.0,1570.0,98.0,8120.0,41.1,283.0,0.712,100000.0,1570.0,98.0,8120.0,41.1,283.0,494000.0,5420.0,5420.0,0.0,46.4,0.835,1570.0,167.0,0.0,1.48,0.16,90.3,6.85,Quilograma,73269090
73269090,",",", ",FORMOSA (TAIWAN),4.26,523.0,122.0,65.0,159.0,39.0,106.0,4.26,523.0,122.0,65.0,159.0,39.0,106.0,31400.0,1860.0,1860.0,0.05,183.0,24.5,1430.0,447.0,0.0,0.551,0.145,2.76,0.892,Quilograma,73269090
73269090,",",", ",FRANCA,15.5,12200.0,1940.0,58.1,4200.0,28.2,94.3,15.5,12200.0,1940.0,58.1,4200.0,28.2,94.3,18300.0,132.0,132.0,0.03,13.5,0.91,74.8,23.9,0.0,0.481,0.05,3.46,1.07,Quilograma,73269090
73269090,",",", ",INDIA,7.07,283.0,36.3,15.5,52.8,13.3,22.6,7.07,283.0,36.3,15.5,52.8,13.3,22.6,11700.0,517.0,517.0,0.0,12.3,2.13,384.0,56.2,0.0,0.139,0.0,4.74,0.702,Quilograma,73269090
73269090,",",", ",ITALIA,1.94,5990.0,522.0,43.9,1460.0,22.0,159.0,1.94,5990.0,522.0,43.9,1460.0,22.0,159.0,26000.0,807.0,807.0,0.0,40.0,0.415,546.0,121.0,0.0,0.17,0.01,2.47,0.524,Quilograma,73269090
73269090,",",", ",JAPAO,0.445,9600.0,344.0,29.5,1370.0,12.4,91.5,0.445,9600.0,344.0,29.5,1370.0,12.4,91.5,121000.0,3790.0,3790.0,0.0,120.0,0.48,3620.0,546.0,0.0,1.23,0.03,22.1,4.26,Quilograma,73269090
73269090,",",", ",MEXICO,8.09,5270.0,663.0,67.9,1140.0,26.9,888.0,8.09,5270.0,663.0,67.9,1140.0,26.9,888.0,148000.0,2200.0,2200.0,0.03,14.1,11.5,85.2,18.8,0.0,1.28,0.79,7.0,1.61,Quilograma,73269090
73269090,",",", ",PAISES BAIXOS (HOLANDA),3.12,275.0,97.5,32.1,113.0,32.0,145.0,3.12,275.0,97.5,32.1,113.0,32.0,145.0,238000.0,7320.0,7320.0,2.8,4610.0,126.0,22100.0,9820.0,0.0,1.09,0.0,5.48,2.45,Quilograma,73269090
73269090,",",", ","POLONIA, REPUBLICA DA",0.129,110.0,41.0,38.9,39.5,13.7,48.8,0.129,110.0,41.0,38.9,39.5,13.7,48.8,120000.0,3190.0,3190.0,0.11,1000.0,131.0,4430.0,1750.0,0.0,5.53,0.585,24.0,9.58,Quilograma,73269090
73269090,",",", ",REINO UNIDO,0.554,6330.0,558.0,168.0,1190.0,33.4,461.0,0.554,6330.0,558.0,168.0,1190.0,33.4,461.0,65400.0,342.0,342.0,0.0,88.0,4.13,802.0,181.0,0.0,0.0783,0.0,1.05,0.204,Quilograma,73269090
73269090,",",", ",SUECIA,9.22,5110.0,559.0,29.3,1450.0,20.8,87.1,9.22,5110.0,559.0,29.3,1450.0,20.8,87.1,5460.0,163.0,163.0,0.01,33.0,0.4,455.0,113.0,0.0,0.0587,0.04,0.29,0.0771,Quilograma,73269090
73269090,",",", ",TAILANDIA,14.5,344.0,110.0,78.0,127.0,18.0,134.0,14.5,344.0,110.0,78.0,127.0,18.0,134.0,4160.0,32.3,32.3,0.06,4.17,0.82,20.7,8.16,0.0,0.11,0.0,0.61,0.245,Quilograma,73269090
73269090,",",", ","TCHECA, REPUBLICA",4.05,192.0,42.7,16.3,63.8,9.91,36.8,4.05,192.0,42.7,16.3,63.8,9.91,36.8,31300.0,5510.0,5510.0,0.0,394.0,22.5,2820.0,984.0,0.0,4.09,0.13,25.9,9.05,Quilograma,73269090
73269090,",",", ",TURQUIA,3.31,550.0,159.0,65.0,224.0,38.7,138.0,3.31,550.0,159.0,65.0,224.0,38.7,138.0,5700.0,1590.0,1590.0,0.01,48.5,0.36,238.0,106.0,0.0,0.821,0.0,4.05,1.8,Quilograma,73269090
73269090,",,",", , ",ALEMANHA,4.75,425.0,103.0,26.5,129.0,16.6,166.0,4.75,425.0,103.0,26.5,129.0,16.6,166.0,60100.0,922.0,922.0,0.0,203.0,2.15,1440.0,481.0,0.0,1.0,0.35,5.43,1.79,Quilograma,73269090
73269090,",,",", , ","CHINA, REPUBLICA POPULAR",1.14,253.0,46.7,3.19,89.6,1.73,35.3,1.14,253.0,46.7,3.19,89.6,1.73,35.3,17500.0,8470.0,8470.0,0.02,103.0,100.0,402.0,112.0,0.0,1.3,0.0,17.6,4.7,Quilograma,73269090
73269090,",,",", , ",ESPANHA,3.3,230.0,46.8,9.34,90.3,7.66,18.1,3.3,230.0,46.8,9.34,90.3,7.66,18.1,112000.0,7240.0,7240.0,0.05,5040.0,100.0,29100.0,11700.0,0.0,14.8,0.19,87.9,35.8,Quilograma,73269090
73269090,",,",", , ",ESTADOS UNIDOS,23.2,1410.0,411.0,430.0,409.0,112.0,461.0,23.2,1410.0,411.0,430.0,409.0,112.0,461.0,15200.0,83.1,83.1,0.53,15.2,7.28,57.2,21.9,0.0,1.12,0.0,9.95,3.11,Quilograma,73269090
73269090,",,",", , ",REINO UNIDO,1.91,1630.0,302.0,38.3,652.0,16.8,79.2,1.91,1630.0,302.0,38.3,652.0,16.8,79.2,5660.0,219.0,219.0,0.26,165.0,17.5,910.0,365.0,0.0,0.448,0.03,1.48,0.679,Quilograma,73269090
73269090,",,,",", , , ","CHINA, REPUBLICA POPULAR",1.13,1.92,1.38,1.24,0.323,1.18,1.45,1.13,1.92,1.38,1.24,0.323,1.18,1.45,14500.0,12000.0,12000.0,8.89,360.0,94.0,1460.0,623.0,0.0,0.148,0.0,0.67,0.293,Quilograma,73269090
73269090,S/NVE,S/NVE,AFRICA DO SUL,13.2,650.0,310.0,321.0,129.0,305.0,321.0,13.2,650.0,310.0,321.0,129.0,305.0,321.0,1590.0,23.9,23.9,0.0,7.46,0.09,81.6,22.1,0.0,0.0357,0.03,0.12,0.0317,Quilograma,73269090
73269090,S/NVE,S/NVE,ALEMANHA,0.323,233000.0,538.0,51.6,5930.0,16.9,161.0,0.323,233000.0,538.0,51.6,5930.0,16.9,161.0,2250000.0,117000.0,117000.0,0.0,42.7,0.79,8110.0,265.0,0.0,0.611,0.03,85.4,3.49,Quilograma,73269090
73269090,S/NVE,S/NVE,ARGENTINA,1.53,1010.0,52.4,14.7,138.0,6.94,36.3,1.53,1010.0,52.4,14.7,138.0,6.94,36.3,196000.0,22800.0,22800.0,0.0,78.6,0.16,1940.0,275.0,0.0,14.9,0.01,983.0,118.0,Quilograma,73269090
73269090,S/NVE,S/NVE,AUSTRALIA,10.2,4740.0,1060.0,143.0,1590.0,88.8,1620.0,10.2,4740.0,1060.0,143.0,1590.0,88.8,1620.0,191000.0,2620.0,2620.0,0.01,194.0,21.2,842.0,297.0,0.0,6.1,0.0,65.4,18.8,Quilograma,73269090
73269090,S/NVE,S/NVE,AUSTRIA,2.12,10900.0,790.0,81.5,1790.0,15.3,613.0,2.12,10900.0,790.0,81.5,1790.0,15.3,613.0,66000.0,4260.0,4260.0,0.03,20.2,3.17,197.0,38.1,0.0,1.08,0.03,33.1,4.71,Quilograma,73269090
73269090,S/NVE,S/NVE,BELGICA,3.12,30800.0,348.0,28.6,2290.0,13.1,103.0,3.12,30800.0,348.0,28.6,2290.0,13.1,103.0,73000.0,3180.0,3180.0,0.0,12.6,0.69,1080.0,80.8,0.0,0.359,0.02,50.0,3.65,Quilograma,73269090
73269090,S/NVE,S/NVE,BRASIL,1.67,16000.0,1740.0,148.0,3550.0,26.5,1340.0,1.67,16000.0,1740.0,148.0,3550.0,26.5,1340.0,85400.0,26000.0,26000.0,0.0,38.5,2.01,249.0,71.3,0.0,0.478,0.03,6.24,1.09,Quilograma,73269090
73269090,S/NVE,S/NVE,"BULGARIA, REPUBLICA DA",2.73,610.0,93.1,10.1,185.0,5.68,24.9,2.73,610.0,93.1,10.1,185.0,5.68,24.9,2980.0,472.0,472.0,0.03,90.7,4.74,729.0,207.0,0.0,0.0634,0.02,0.63,0.135,Quilograma,73269090
73269090,S/NVE,S/NVE,CANADA,1.74,33000.0,1070.0,45.0,4110.0,17.7,154.0,1.74,33000.0,1070.0,45.0,4110.0,17.7,154.0,251000.0,11900.0,11900.0,0.0,138.0,12.8,2540.0,374.0,0.0,1.59,0.04,64.2,7.33,Quilograma,73269090
73269090,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.00574,202000.0,354.0,10.4,5610.0,2.72,35.3,0.00574,202000.0,354.0,10.4,5610.0,2.72,35.3,7460000.0,2820000.0,2820000.0,0.0,213.0,8.74,60100.0,1330.0,0.0,2.59,0.01,286.0,15.4,Quilograma,73269090
73269090,S/NVE,S/NVE,CINGAPURA,0.181,7160.0,763.0,47.1,1910.0,8.33,233.0,0.181,7160.0,763.0,47.1,1910.0,8.33,233.0,211000.0,19900.0,19900.0,0.05,1800.0,32.3,9820.0,3290.0,0.0,1.73,0.0,26.3,6.55,Quilograma,73269090
73269090,S/NVE,S/NVE,"COREIA (DO SUL), REPUBLICA DA",0.983,34300.0,210.0,12.1,2290.0,5.66,32.0,0.983,34300.0,210.0,12.1,2290.0,5.66,32.0,447000.0,32300.0,32300.0,0.0,96.8,9.74,3300.0,308.0,0.0,0.827,0.04,34.6,3.38,Quilograma,73269090
73269090,S/NVE,S/NVE,DINAMARCA,2.75,6730.0,345.0,75.8,1070.0,22.6,178.0,2.75,6730.0,345.0,75.8,1070.0,22.6,178.0,89000.0,1310.0,1310.0,0.0,121.0,13.1,949.0,221.0,0.0,0.445,0.0,8.64,1.42,Quilograma,73269090
73269090,S/NVE,S/NVE,"ESLOVACA, REPUBLICA",3.58,535.0,45.6,11.8,86.8,8.01,31.5,3.58,535.0,45.6,11.8,86.8,8.01,31.5,63900.0,7830.0,7830.0,0.0,47.3,5.94,919.0,143.0,0.0,0.412,0.11,6.51,1.03,Quilograma,73269090
73269090,S/NVE,S/NVE,"ESLOVENIA, REPUBLICA DA",29.4,207.0,66.3,43.8,63.7,29.8,62.2,29.4,207.0,66.3,43.8,63.7,29.8,62.2,459.0,11.1,11.1,0.13,1.04,0.59,2.87,1.05,0.0,0.0271,0.04,0.07,0.0275,Quilograma,73269090
73269090,S/NVE,S/NVE,ESPANHA,1.61,15400.0,504.0,30.2,1840.0,7.47,136.0,1.61,15400.0,504.0,30.2,1840.0,7.47,136.0,799000.0,50100.0,50100.0,0.0,277.0,4.09,19700.0,1410.0,0.0,1.44,0.04,127.0,9.55,Quilograma,73269090
73269090,S/NVE,S/NVE,ESTADOS UNIDOS,0.328,982000.0,2420.0,80.4,25000.0,29.6,290.0,0.328,982000.0,2420.0,80.4,25000.0,29.6,290.0,3220000.0,77700.0,77700.0,0.0,43.4,1.11,35200.0,669.0,0.0,1.38,0.04,1250.0,24.2,Quilograma,73269090
73269090,S/NVE,S/NVE,"ESTONIA, REPUBLICA DA",2.82,2110.0,67.3,10.5,265.0,7.06,24.2,2.82,2110.0,67.3,10.5,265.0,7.06,24.2,22600.0,1350.0,1350.0,0.0,68.1,0.965,1260.0,185.0,0.0,0.0787,0.01,2.27,0.314,Quilograma,73269090
73269090,S/NVE,S/NVE,FINLANDIA,6.43,14000.0,621.0,191.0,1760.0,85.9,523.0,6.43,14000.0,621.0,191.0,1760.0,85.9,523.0,139000.0,1510.0,1510.0,0.01,45.5,3.97,1540.0,168.0,0.0,0.496,0.08,18.5,1.84,Quilograma,73269090
73269090,S/NVE,S/NVE,FORMOSA (TAIWAN),1.59,3470.0,158.0,45.6,406.0,18.9,110.0,1.59,3470.0,158.0,45.6,406.0,18.9,110.0,535000.0,66500.0,66500.0,0.0,134.0,2.76,4590.0,565.0,0.0,2.78,0.04,107.0,12.5,Quilograma,73269090
73269090,S/NVE,S/NVE,FRANCA,0.0439,2330000.0,7400.0,101.0,103000.0,20.5,1200.0,0.0439,2330000.0,7400.0,101.0,103000.0,20.5,1200.0,1070000.0,29200.0,29200.0,0.0,40.8,1.42,2940.0,192.0,0.0,1.22,0.02,221.0,10.5,Quilograma,73269090
73269090,S/NVE,S/NVE,HONG KONG,0.22,1520.0,58.6,2.55,276.0,1.67,4.15,0.22,1520.0,58.6,2.55,276.0,1.67,4.15,130000.0,64000.0,64000.0,0.44,307.0,157.0,2540.0,478.0,0.0,1.1,0.0,8.94,2.51,Quilograma,73269090
73269090,S/NVE,S/NVE,"HUNGRIA, REPUBLICA DA",5.6,1650.0,174.0,56.1,351.0,25.4,89.3,5.6,1650.0,174.0,56.1,351.0,25.4,89.3,30900.0,1210.0,1210.0,0.0,24.2,2.79,321.0,56.4,0.0,0.26,0.08,2.04,0.435,Quilograma,73269090
73269090,S/NVE,S/NVE,INDIA,0.0404,99000.0,452.0,16.1,4780.0,5.64,30.0,0.0404,99000.0,452.0,16.1,4780.0,5.64,30.0,546000.0,58200.0,58200.0,0.0,62.0,1.9,4880.0,295.0,0.0,0.56,0.01,47.7,3.99,Quilograma,73269090
73269090,S/NVE,S/NVE,INDONESIA,3.8,3050.0,54.4,25.0,210.0,15.7,33.5,3.8,3050.0,54.4,25.0,210.0,15.7,33.5,63400.0,2790.0,2790.0,0.01,11.6,6.6,74.4,14.0,0.0,0.134,0.05,2.78,0.242,Quilograma,73269090
73269090,S/NVE,S/NVE,IRLANDA,12.4,3960.0,574.0,279.0,990.0,19.8,574.0,12.4,3960.0,574.0,279.0,990.0,19.8,574.0,6090.0,161.0,161.0,0.0,45.0,10.0,382.0,98.5,0.0,0.0862,0.04,0.38,0.11,Quilograma,73269090
73269090,S/NVE,S/NVE,ITALIA,0.225,793000.0,1170.0,44.7,22800.0,15.6,148.0,0.225,793000.0,1170.0,44.7,22800.0,15.6,148.0,1300000.0,83200.0,83200.0,0.0,47.6,0.66,12200.0,422.0,0.0,0.398,0.02,54.5,2.73,Quilograma,73269090
73269090,S/NVE,S/NVE,JAPAO,0.146,317000.0,430.0,33.0,8200.0,14.4,78.3,0.146,317000.0,430.0,33.0,8200.0,14.4,78.3,1320000.0,59000.0,59000.0,0.0,20.6,1.06,2130.0,107.0,0.0,0.294,0.02,59.2,1.98,Quilograma,73269090
73269090,S/NVE,S/NVE,"LITUANIA, REPUBLICA DA",2.67,484.0,47.8,14.8,103.0,10.1,18.0,2.67,484.0,47.8,14.8,103.0,10.1,18.0,20300.0,1470.0,1470.0,0.01,28.6,5.44,396.0,77.8,0.0,0.0755,0.02,0.45,0.111,Quilograma,73269090
73269090,S/NVE,S/NVE,LUXEMBURGO,16.2,270.0,90.4,37.6,120.0,31.9,96.1,16.2,270.0,90.4,37.6,120.0,31.9,96.1,37100.0,990.0,990.0,3.76,91.2,29.1,302.0,141.0,0.16,27.1,4.14,100.0,48.7,Quilograma,73269090
73269090,S/NVE,S/NVE,MALASIA,2.82,4800.0,265.0,75.6,793.0,38.8,191.0,2.82,4800.0,265.0,75.6,793.0,38.8,191.0,82700.0,3370.0,3370.0,0.02,1220.0,21.0,38800.0,6450.0,0.0,0.251,0.015,4.92,0.839,Quilograma,73269090
73269090,S/NVE,S/NVE,MEXICO,2.97,22600.0,245.0,57.5,1290.0,33.3,100.0,2.97,22600.0,245.0,57.5,1290.0,33.3,100.0,306000.0,4900.0,4900.0,0.0,23.8,0.64,1320.0,113.0,0.0,0.39,0.04,28.7,1.75,Quilograma,73269090
73269090,S/NVE,S/NVE,NORUEGA,1.23,14100.0,1040.0,389.0,2130.0,135.0,1050.0,1.23,14100.0,1040.0,389.0,2130.0,135.0,1050.0,331000.0,1010.0,1010.0,0.0,298.0,49.7,7020.0,971.0,0.0,6.03,0.0,69.0,15.2,Quilograma,73269090
73269090,S/NVE,S/NVE,PAISES BAIXOS (HOLANDA),1.75,7920.0,305.0,58.7,946.0,15.5,114.0,1.75,7920.0,305.0,58.7,946.0,15.5,114.0,1330000.0,63000.0,63000.0,0.0,695.0,5.92,26200.0,3360.0,0.0,4.18,0.01,87.3,14.6,Quilograma,73269090
73269090,S/NVE,S/NVE,"POLONIA, REPUBLICA DA",2.39,7000.0,100.0,18.7,504.0,6.67,42.2,2.39,7000.0,100.0,18.7,504.0,6.67,42.2,421000.0,43900.0,43900.0,0.0,67.4,0.9,7010.0,467.0,0.0,0.684,0.05,14.9,1.71,Quilograma,73269090
73269090,S/NVE,S/NVE,PORTUGAL,0.784,4810.0,289.0,33.5,984.0,5.72,89.0,0.784,4810.0,289.0,33.5,984.0,5.72,89.0,31000.0,2100.0,2100.0,0.0,41.5,8.83,482.0,103.0,0.0,0.154,0.01,1.04,0.262,Quilograma,73269090
73269090,S/NVE,S/NVE,REINO UNIDO,0.607,1640000.0,3820.0,60.3,70300.0,23.1,261.0,0.607,1640000.0,3820.0,60.3,70300.0,23.1,261.0,892000.0,15900.0,15900.0,0.0,45.2,0.67,2980.0,210.0,0.0,0.547,0.02,77.0,3.64,Quilograma,73269090
73269090,S/NVE,S/NVE,ROMENIA,3.35,846.0,81.2,19.0,178.0,8.81,30.6,3.35,846.0,81.2,19.0,178.0,8.81,30.6,93500.0,4040.0,4040.0,0.0,144.0,3.63,3010.0,564.0,0.0,0.445,0.025,6.24,1.22,Quilograma,73269090
73269090,S/NVE,S/NVE,SUECIA,0.514,31900.0,242.0,25.8,1570.0,11.0,60.0,0.514,31900.0,242.0,25.8,1570.0,11.0,60.0,692000.0,42800.0,42800.0,0.0,28.1,0.43,4790.0,211.0,0.0,0.594,0.04,127.0,5.8,Quilograma,73269090
73269090,S/NVE,S/NVE,SUICA,15.2,161000.0,6120.0,304.0,23500.0,40.1,2250.0,15.2,161000.0,6120.0,304.0,23500.0,40.1,2250.0,83600.0,618.0,618.0,0.0,96.1,6.3,1580.0,270.0,0.0,2.76,0.03,97.5,13.6,Quilograma,73269090
73269090,S/NVE,S/NVE,TAILANDIA,1.02,1490.0,86.1,43.2,138.0,16.2,141.0,1.02,1490.0,86.1,43.2,138.0,16.2,141.0,189000.0,14500.0,14500.0,0.0,47.8,0.945,6780.0,424.0,0.0,0.157,0.01,4.03,0.392,Quilograma,73269090
73269090,S/NVE,S/NVE,"TCHECA, REPUBLICA",2.52,48700.0,659.0,27.2,4230.0,11.2,115.0,2.52,48700.0,659.0,27.2,4230.0,11.2,115.0,401000.0,13000.0,13000.0,0.0,67.9,1.04,1490.0,197.0,0.0,1.34,0.05,30.0,4.56,Quilograma,73269090
73269090,S/NVE,S/NVE,TURQUIA,0.526,2650.0,107.0,26.8,283.0,11.2,90.7,0.526,2650.0,107.0,26.8,283.0,11.2,90.7,103000.0,21600.0,21600.0,0.0,42.3,1.51,967.0,131.0,0.0,0.204,0.02,4.12,0.548,Quilograma,73269090
73269090,S/NVE,S/NVE,VIETNA,0.854,493.0,25.6,10.4,49.6,6.73,30.8,0.854,493.0,25.6,10.4,49.6,6.73,30.8,54300.0,6310.0,6310.0,0.47,91.3,6.75,5060.0,485.0,0.0,1.0,0.02,47.6,5.12,Quilograma,73269090
74031100,S/NVE,S/NVE,CHILE,10.4,12.6,11.4,11.1,0.749,10.8,12.3,10400.0,12600.0,11400.0,11100.0,749.0,10800.0,12300.0,223000000.0,19600000.0,19600.0,400.0,5630.0,4900.0,17100.0,4100.0,0.0,1350.0,500.0,6040.0,1510.0,Tonel Metr Liquida,74031100
74031100,S/NVE,S/NVE,PERU,9.94,10.9,10.7,10.8,0.305,10.7,10.8,9940.0,10900.0,10700.0,10800.0,305.0,10700.0,10800.0,16500000.0,1530000.0,1530.0,296.0,8120.0,9140.0,23100.0,6730.0,0.0,654.0,727.0,2080.0,643.0,Tonel Metr Liquida,74031100
74081900,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.0,624.0,24.7,8.51,71.1,3.9,17.6,0.0,624.0,24.7,8.51,71.1,3.9,17.6,93800.0,4780.0,4780.0,0.0,13.4,0.42,675.0,77.9,0.0,2.56,0.0,150.0,17.7,Quilograma,74081900
74082990,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",5.13,76.8,28.3,25.0,22.1,10.7,37.3,5.13,76.8,28.3,25.0,22.1,10.7,37.3,88300.0,2960.0,2960.0,0.86,435.0,16.6,2580.0,818.0,0.0,0.623,0.04,4.35,1.2,Quilograma,74082990
74101190,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",8.95,7170.0,1100.0,124.0,2350.0,86.6,652.0,8.95,7170.0,1100.0,124.0,2350.0,86.6,652.0,69300.0,2850.0,2850.0,0.72,521.0,12.7,10900.0,2220.0,0.0,1.14,0.02,20.0,4.05,Quilograma,74101190
74101200,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",4.59,2320.0,314.0,60.0,643.0,27.2,119.0,4.59,2320.0,314.0,60.0,643.0,27.2,119.0,3890.0,143.0,143.0,0.01,16.8,0.11,161.0,41.5,0.0,0.0266,0.0,0.24,0.0662,Quilograma,74101200
74102110,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.607,57.2,14.6,6.48,21.2,4.59,11.5,0.607,57.2,14.6,6.48,21.2,4.59,11.5,325000.0,57700.0,57700.0,9.77,1240.0,1140.0,3660.0,1320.0,0.0,50.5,30.3,165.0,62.9,Quilograma,74102110
74102130,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.329,23.5,10.2,4.36,10.1,4.28,18.4,0.329,23.5,10.2,4.36,10.1,4.28,18.4,105000.0,28900.0,28900.0,1.98,269.0,40.0,1050.0,447.0,0.0,30.7,2.1,103.0,45.5,Quilograma,74102130
74102190,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.698,1280.0,112.0,52.9,176.0,40.3,133.0,0.698,1280.0,112.0,52.9,176.0,40.3,133.0,47800.0,1970.0,1970.0,0.38,127.0,57.9,746.0,157.0,0.0,0.636,0.04,22.4,2.89,Quilograma,74102190
74111010,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.61,80.0,15.0,12.5,10.2,10.7,15.9,1.61,80.0,15.0,12.5,10.2,10.7,15.9,1430000.0,117000.0,117000.0,0.04,381.0,71.8,4650.0,947.0,0.0,11.8,0.59,638.0,71.0,Quilograma,74111010
